,Unnamed: 0,db_id,original_sql,template
0,0,job,SELECT * FROM cast_info ci WHERE ci.person_id=172968;,0
2914,2914,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>44736;,5
2915,2915,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>1914;",3
2916,2916,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1989 AND mi.info_type_id<7;",1
2917,2917,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year>1961 AND mi_idx.info_type_id=101;",9
2918,2918,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2009 AND mc.company_type_id<2 AND mk.keyword_id=1084;",4
2919,2919,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<4 AND t.production_year<2008 AND mi.info_type_id=3;",1
2920,2920,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<2717748;",3
2921,2921,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2006 AND ci.role_id>1;",3
2922,2922,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1998 AND mi_idx.info_type_id>100;",4
2923,2923,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=7436 AND mc.company_type_id=1;",4
2924,2924,job,SELECT * FROM cast_info ci WHERE ci.person_id=925499 AND ci.role_id<2;,0
2925,2925,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id>77798 AND ci.role_id=6;",2
2926,2926,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1512033 AND ci.role_id>4 AND mi_idx.info_type_id>99;",3
2927,2927,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id=11387 AND mi_idx.info_type_id=101;",4
2928,2928,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year>2011 AND mc.company_id<12208;",4
2929,2929,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>374402;",2
2930,2930,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2006 AND mc.company_id>2609;",4
2931,2931,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND mi.info_type_id<13;",1
2932,2932,job,SELECT * FROM movie_companies mc WHERE mc.company_id=3473 AND mc.company_type_id=1;,6
2933,2933,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>2 AND t.production_year=2004 AND mc.company_id=452 AND mc.company_type_id>1;",4
2934,2934,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<2082;,5
2935,2935,job,SELECT * FROM movie_companies mc WHERE mc.company_id>55849 AND mc.company_type_id=2;,6
2936,2936,job,SELECT * FROM cast_info ci WHERE ci.person_id<2598401 AND ci.role_id<3;,0
2937,2937,job,SELECT * FROM cast_info ci WHERE ci.person_id>403347 AND ci.role_id>2;,0
2938,2938,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year<1994 AND mc.company_id<517 AND mc.company_type_id>1;",4
2939,2939,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1991 AND mc.company_id<657;",4
2940,2940,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<1950 AND mk.keyword_id>536;",8
2941,2941,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=1914 AND mi.info_type_id<16;",3
2942,2942,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year=2002 AND mc.company_type_id=2;",4
2943,2943,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id>3 AND mi.info_type_id<2;",4
2944,2944,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<4 AND t.production_year=2000;",4
2945,2945,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year<1999 AND mc.company_id>3099 AND mc.company_type_id<2;",4
2946,2946,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2010 AND mi.info_type_id>18;",1
2947,2947,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1983 AND mc.company_id>73394 AND mi.info_type_id<4;",4
2948,2948,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1914;",8
2949,2949,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2006 AND mc.company_id>166956 AND mi_idx.info_type_id=99;",4
2950,2950,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>1 AND t.production_year<1999 AND mc.company_type_id>1;",4
2951,2951,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=1992 AND mi.info_type_id>5;",4
2952,2952,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2007 AND ci.role_id>10;",3
2953,2953,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND ci.person_id<2930876;",2
2954,2954,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<13769;,5
2955,2955,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<2005 AND mi_idx.info_type_id>99;",9
2956,2956,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id>4452;",4
2957,2957,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>11414;",7
2958,2958,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>60918;",9
2959,2959,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id=561;",8
2960,2960,job,SELECT * FROM movie_companies mc WHERE mc.company_id<40688;,6
2961,2961,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mc.company_id=1134;",4
2962,2962,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id<150;",4
2963,2963,job,SELECT * FROM cast_info ci WHERE ci.person_id<2176774;,0
2964,2964,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<1952 AND mi_idx.info_type_id=99;",8
2965,2965,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2002 AND ci.person_id>2737181;",2
2966,2966,job,SELECT * FROM cast_info ci WHERE ci.person_id=580164 AND ci.role_id=1;,0
2967,2967,job,SELECT * FROM movie_companies mc WHERE mc.company_id<192;,6
2968,2968,job,SELECT * FROM cast_info ci WHERE ci.person_id=3444009 AND ci.role_id>1;,0
2969,2969,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>1423112 AND mi_idx.info_type_id>100;",3
2970,2970,job,SELECT * FROM cast_info ci WHERE ci.person_id=9453;,0
2971,2971,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1976 AND mi_idx.info_type_id<101;",8
2972,2972,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2013 AND ci.person_id<3146531 AND ci.role_id=3;",2
2973,2973,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2005 AND mk.keyword_id>4196;",3
2974,2974,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<2 AND t.production_year=2001 AND mk.keyword_id=414;",3
2975,2975,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND ci.person_id>2215370;",4
2976,2976,job,SELECT * FROM cast_info ci WHERE ci.person_id>126767;,0
2977,2977,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>2011 AND ci.person_id<1038895 AND ci.role_id<4;",2
2978,2978,job,SELECT * FROM movie_companies mc WHERE mc.company_id=312 AND mc.company_type_id=2;,6
2979,2979,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2002 AND mk.keyword_id<16131;",4
2980,2980,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2006 AND mi.info_type_id<16;",3
2981,2981,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND mc.company_id>26466 AND mc.company_type_id<2;",4
2982,2982,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2006 AND ci.person_id=962623 AND ci.role_id<2;",3
2983,2983,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>9044 AND mc.company_type_id=1 AND mi.info_type_id>7;",4
2984,2984,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=1 AND t.production_year>2004 AND mc.company_type_id<2;",4
2985,2985,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=6739;,5
2986,2986,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1998 AND ci.person_id>429179;",3
2987,2987,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1992 AND mi.info_type_id>4;",1
2988,2988,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2001 AND ci.person_id<2651564 AND ci.role_id<2;",2
2989,2989,job,SELECT * FROM cast_info ci WHERE ci.person_id>28355 AND ci.role_id=3;,0
2990,2990,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2006 AND mi_idx.info_type_id=99;",8
2991,2991,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<1912 AND ci.person_id>245049 AND ci.role_id>2;",2
2992,2992,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<1998 AND mi.info_type_id>16;",1
2993,2993,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.role_id<7 AND mi.info_type_id>7;",3
2994,2994,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year<2013 AND mi.info_type_id>16;",3
2995,2995,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=13784;",7
2996,2996,job,SELECT * FROM movie_companies mc WHERE mc.company_id=1085 AND mc.company_type_id>1;,6
2997,2997,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=3 AND t.production_year>2010 AND mc.company_type_id<2 AND mi.info_type_id=16;",4
2998,2998,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=2008 AND ci.person_id=2719745 AND ci.role_id>1;",2
2999,2999,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year=2005 AND mc.company_id>439;",4
3000,3000,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<11866;,5
3001,3001,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND mc.company_id<102992;",4
3002,3002,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id=2 AND mk.keyword_id>89376;",4
3003,3003,job,SELECT * FROM movie_companies mc WHERE mc.company_id<74262 AND mc.company_type_id=2;,6
3004,3004,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi.info_type_id<8;",1
3005,3005,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id=784;",4
3006,3006,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND t.production_year<2010 AND mk.keyword_id>33685;",7
3007,3007,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND mi.info_type_id=106;",1
3008,3008,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=9366;,5
3009,3009,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND mi.info_type_id>4 AND mi_idx.info_type_id>100;",8
3010,3010,job,SELECT * FROM cast_info ci WHERE ci.person_id<2641451 AND ci.role_id<2;,0
3011,3011,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<91629;,5
3012,3012,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2012 AND mi.info_type_id<4;",4
3013,3013,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=2008 AND mk.keyword_id<15919;",7
3014,3014,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=7135;,5
3015,3015,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<1501 AND mc.company_type_id<2;",4
3016,3016,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id=61 AND mi_idx.info_type_id=100;",8
3017,3017,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id<50503;",4
3018,3018,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<866;",9
3019,3019,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=1 AND t.production_year=2005 AND mi.info_type_id>2;",1
3020,3020,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND mi_idx.info_type_id>99 AND mk.keyword_id<370;",9
3021,3021,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_id>24088 AND mc.company_type_id=2;",4
3022,3022,job,SELECT * FROM cast_info ci WHERE ci.person_id>1353911 AND ci.role_id<2;,0
3023,3023,job,SELECT * FROM movie_companies mc WHERE mc.company_id<9152 AND mc.company_type_id=2;,6
3024,3024,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=2 AND ci.person_id=232691;",4
3025,3025,job,SELECT * FROM movie_companies mc WHERE mc.company_id=62728 AND mc.company_type_id=1;,6
3026,3026,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id>2 AND t.production_year<1983;",3
3027,3027,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<29678 AND mc.company_type_id=1;",4
3028,3028,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=2 AND t.production_year<2008 AND mk.keyword_id=21304;",8
3029,3029,job,SELECT * FROM movie_companies mc WHERE mc.company_id=31738;,6
3030,3030,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1961 AND mi_idx.info_type_id>100;",3
3031,3031,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id=2801527 AND ci.role_id>1 AND mk.keyword_id<47;",3
3032,3032,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2760940;",2
3033,3033,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id<101 AND mk.keyword_id<309;",9
3034,3034,job,SELECT * FROM movie_companies mc WHERE mc.company_id>178590 AND mc.company_type_id>1;,6
3035,3035,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1995 AND mi_idx.info_type_id<101 AND mk.keyword_id<5376;",9
3036,3036,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2011 AND ci.person_id=1661259 AND ci.role_id>4;",2
3037,3037,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>1877;",4
3038,3038,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND t.production_year<2013 AND ci.role_id=10;",2
3039,3039,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id=21397;",7
3040,3040,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id=3173;",3
3041,3041,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1286 AND mc.company_type_id=2;,6
3042,3042,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>46847;,5
3043,3043,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year>2007 AND mk.keyword_id=3908;",9
3044,3044,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id=26012 AND mc.company_type_id=1;",4
3045,3045,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>1204 AND mc.company_type_id>1;",4
3046,3046,job,SELECT * FROM movie_companies mc WHERE mc.company_id<5507 AND mc.company_type_id>1;,6
3047,3047,job,SELECT * FROM cast_info ci WHERE ci.person_id>141751 AND ci.role_id<2;,0
3048,3048,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<3 AND t.production_year>1969 AND ci.person_id<3174747;",2
3049,3049,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year<1975 AND mi.info_type_id=18;",1
3050,3050,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year<2011 AND ci.person_id<2442261 AND ci.role_id=1 AND mi.info_type_id>7;",3
3051,3051,job,SELECT * FROM movie_companies mc WHERE mc.company_id>2849 AND mc.company_type_id=1;,6
3052,3052,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=665;,5
3053,3053,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2005 AND mi.info_type_id>4;",8
3054,3054,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>36307;",4
3055,3055,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=1995 AND mc.company_type_id=1;",4
3056,3056,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id<100 AND mk.keyword_id>7844;",9
